12,0,-90.0,-89.64
12,1,-89.64,-89.28
12,2,-89.28,-88.92
12,3,-88.92,-88.56
12,4,-88.56,-88.2
12,5,-88.2,-87.84
12,6,-87.84,-87.48
12,7,-87.48,-87.12
12,8,-87.12,-86.76
12,9,-86.76,-86.4
12,10,-86.4,-86.04
12,11,-86.04,-85.68
12,12,-85.68,-85.32
12,13,-85.32,-84.96
12,14,-84.96,-84.6
12,15,-84.6,-84.24
12,16,-84.24,-83.88
12,17,-83.88,-83.52
12,18,-83.52,-83.16
12,19,-83.16,-82.8
12,20,-82.8,-82.44
12,21,-82.44,-82.08
12,22,-82.08,-81.72
12,23,-81.72,-81.36
12,24,-81.36,-81.0
12,25,-81.0,-80.64
12,26,-80.64,-80.28
12,27,-80.28,-79.92
12,28,-79.92,-79.56
12,29,-79.56,-79.2
12,30,-79.2,-78.84
12,31,-78.84,-78.48
12,32,-78.48,-78.12
12,33,-78.12,-77.76
12,34,-77.76,-77.4
12,35,-77.4,-77.04
12,36,-77.04,-76.68
12,37,-76.68,-76.32
12,38,-76.32,-75.96
12,39,-75.96,-75.6
12,40,-75.6,-75.24
12,41,-75.24,-74.88
12,42,-74.88,-74.52
12,43,-74.52,-74.16
12,44,-74.16,-73.8
12,45,-73.8,-73.44
12,46,-73.44,-73.08
12,47,-73.08,-72.72
12,48,-72.72,-72.36
12,49,-72.36,-72.0
12,50,-72.0,-71.64
12,51,-71.64,-71.28
12,52,-71.28,-70.92
12,53,-70.92,-70.56
12,54,-70.56,-70.2
12,55,-70.2,-69.84
12,56,-69.84,-69.48
12,57,-69.48,-69.12
12,58,-69.12,-68.76
12,59,-68.76,-68.4
12,60,-68.4,-68.04
12,61,-68.04,-67.68
12,62,-67.68,-67.32
12,63,-67.32,-66.96
12,64,-66.96,-66.6
12,65,-66.6,-66.24
12,66,-66.24,-65.88
12,67,-65.88,-65.52
12,68,-65.52,-65.16
12,69,-65.16,-64.8
12,70,-64.8,-64.44
12,71,-64.44,-64.08
12,72,-64.08,-63.72
12,73,-63.72,-63.36
12,74,-63.36,-63.0
12,75,-63.0,-62.64
12,76,-62.64,-62.28
12,77,-62.28,-61.92
12,78,-61.92,-61.56
12,79,-61.56,-61.2
12,80,-61.2,-60.84
12,81,-60.84,-60.48
12,82,-60.48,-60.12
12,83,-60.12,-59.76
12,84,-59.76,-59.4
12,85,-59.4,-59.04
12,86,-59.04,-58.68
12,87,-58.68,-58.32
12,88,-58.32,-57.96
12,89,-57.96,-57.6
